"tconst","primaryTitle","genres","startYear","runtimeMinutes","averageRating","numVotes"
tt0083972,Friday the 13th: Part 3,"Horror,Thriller",1982,95,5.6,61447
tt0092493,Crocodile Dundee II,"Action,Adventure,Comedy",1988,111,5.7,61375
tt0328589,Under the Tuscan Sun,"Comedy,Drama,Romance",2003,113,6.7,61352
tt1175709,All Good Things,"Crime,Drama,Mystery",2010,101,6.3,61308
tt9844522,Escape Room: Tournament of Champions,"Action,Adventure,Horror",2021,88,5.7,61297
tt4919268,Bad Boys: Ride or Die,"Action,Adventure,Comedy",2024,115,6.7,61294
tt0243655,Wet Hot American Summer,"Comedy,Romance",2001,97,6.5,61221
tt3203616,The Cobbler,"Comedy,Drama,Fantasy",2014,99,5.8,61211
tt0097123,Crimes and Misdemeanors,"Comedy,Drama",1989,104,7.8,61173
tt0112346,The American President,"Comedy,Drama,Romance",1995,114,6.8,61171
tt2265398,Drinking Buddies,"Comedy,Drama,Romance",2013,90,6.1,61155
tt11671006,The Man from Toronto,"Action,Adventure,Comedy",2022,110,5.8,61141
tt0119715,Mousehunt,Comedy,1997,98,6.5,61125
tt2718492,Ida,Drama,2013,82,7.4,61097
tt1772264,Stonehearst Asylum,"Drama,Horror,Mystery",2014,112,6.8,61090
tt1645080,The Art of Getting By,"Drama,Romance",2011,83,6.5,61085
tt1374989,Pride and Prejudice and Zombies,"Action,Comedy,Fantasy",2016,108,5.8,61080
tt1179891,My Bloody Valentine,"Horror,Mystery,Thriller",2009,101,5.4,61064
tt1313092,Animal Kingdom,"Crime,Drama,Thriller",2010,113,7.2,61029
tt0063462,The Producers,"Comedy,Music",1967,88,7.5,60987
tt0102070,Hudson Hawk,"Action,Adventure,Comedy",1991,100,5.7,60974
tt2888046,Ip Man 3,"Action,Biography,Drama",2015,105,7.0,60927
tt2614684,'71,"Action,Crime,Drama",2014,99,7.2,60917
tt2937696,Everybody Wants Some!!,Comedy,2016,117,6.9,60880
tt0265029,America's Sweethearts,"Comedy,Romance",2001,102,5.7,60874
tt0115641,Beavis and Butt-Head Do America,"Adventure,Animation,Comedy",1996,81,6.8,60865
tt0118548,Absolute Power,"Action,Crime,Drama",1997,121,6.7,60865
tt1976009,Victor Frankenstein,"Drama,Horror,Sci-Fi",2015,110,5.9,60846
tt0111742,Wolf,"Drama,Horror,Romance",1994,125,6.3,60831
tt2231253,Wild Card,"Action,Crime,Drama",2015,92,5.6,60816
tt0427470,The Lookout,"Crime,Drama,Thriller",2007,99,6.9,60814
tt1185616,Waltz with Bashir,"Animation,Biography,Documentary",2008,90,8.0,60811
tt0238546,Queen of the Damned,"Drama,Fantasy,Horror",2002,101,5.3,60782
tt0090142,Teen Wolf,"Comedy,Fantasy,Romance",1985,91,6.1,60778
tt0430304,Little Man,"Comedy,Crime",2006,98,4.5,60764
tt4622512,Battle of the Sexes,"Biography,Comedy,Drama",2017,121,6.7,60752
tt0271367,Eight Legged Freaks,"Action,Adventure,Comedy",2002,99,5.5,60726
tt0296042,Ichi the Killer,"Action,Crime,Drama",2001,129,7.0,60662
tt1193631,Step Up 3D,"Drama,Music,Romance",2010,107,6.2,60637
tt0185371,House on Haunted Hill,"Horror,Mystery,Thriller",1999,93,5.6,60635
tt2547584,The Light Between Oceans,"Drama,Romance",2016,133,7.2,60612
tt0119349,The Ice Storm,Drama,1997,112,7.3,60605
tt0104036,The Crying Game,"Crime,Drama,Romance",1992,112,7.2,60566
tt0093692,Over the Top,"Action,Drama,Sport",1987,93,5.8,60495
tt13651794,May December,Drama,2023,117,6.8,60483
tt0096933,Black Rain,"Action,Crime,Drama",1989,125,6.6,60433
tt0428803,March of the Penguins,"Documentary,Family",2005,80,7.5,60432
tt0815241,Religulous,"Comedy,Documentary,War",2008,101,7.6,60422
tt0218922,Original Sin,"Crime,Drama,Mystery",2001,116,6.0,60392
tt1311067,Halloween II,Horror,2009,105,4.8,60383
tt0091129,The Golden Child,"Action,Adventure,Comedy",1986,94,6.0,60365
tt0085549,Flashdance,"Drama,Music,Romance",1983,95,6.2,60348
tt0094812,Bull Durham,"Comedy,Romance,Sport",1988,108,7.0,60342
tt1850397,The Loft,"Mystery,Romance,Thriller",2014,108,6.3,60340
tt0377981,Gnomeo & Juliet,"Adventure,Animation,Comedy",2011,84,5.9,60316
tt0115956,Courage Under Fire,"Action,Drama,Mystery",1996,116,6.6,60299
tt0199753,Red Planet,"Action,Sci-Fi,Thriller",2000,106,5.7,60290
tt0087298,Friday the 13th: The Final Chapter,"Horror,Thriller",1984,91,6.0,60270
tt0165982,Sinbad: Legend of the Seven Seas,"Adventure,Animation,Comedy",2003,86,6.7,60246
tt6217306,Apostle,"Drama,Fantasy,Horror",2018,130,6.3,60225
tt0098724,"Sex, Lies, and Videotape",Drama,1989,100,7.2,60212
tt0068327,Cabaret,"Drama,Music,Musical",1972,124,7.8,60205
tt2361317,Live by Night,"Action,Crime,Drama",2016,129,6.4,60205
tt0056197,The Longest Day,"Action,Drama,History",1962,178,7.7,60183
tt0087553,The Killing Fields,"Biography,Drama,History",1984,141,7.8,60176
tt1322312,Going the Distance,"Comedy,Romance",2010,102,6.3,60162
tt0108333,The Three Musketeers,"Action,Adventure,Romance",1993,105,6.4,60150
tt4136084,Florence Foster Jenkins,"Biography,Comedy,Drama",2016,111,6.8,60107
tt0404030,Everything Is Illuminated,"Comedy,Drama",2005,106,7.4,60098
tt0120157,Soldier,"Action,Drama,Sci-Fi",1998,99,6.0,60093
tt0080801,The Gods Must Be Crazy,"Adventure,Comedy",1980,109,7.3,60068
tt0089822,Police Academy 2: Their First Assignment,Comedy,1985,87,5.8,59978
tt1082807,The Belko Experiment,"Horror,Thriller",2016,89,6.2,59925
tt0146984,The Legend of Bagger Vance,"Drama,Fantasy,Sport",2000,126,6.7,59923
tt0408345,Firewall,"Action,Crime,Thriller",2006,105,5.8,59895
tt1093370,Jab We Met,"Comedy,Drama,Romance",2007,138,7.9,59853
tt2884018,Macbeth,"Drama,History,War",2015,113,6.6,59847
tt0362165,Son of the Mask,"Comedy,Family,Fantasy",2005,94,2.3,59844
tt0109836,Frankenstein,"Drama,Horror,Romance",1994,123,6.3,59817
tt0089791,Pee-wee's Big Adventure,"Adventure,Comedy,Family",1985,91,7.0,59768
tt0412080,The World's Fastest Indian,"Biography,Drama,Sport",2005,127,7.8,59754
tt0183869,Taxi 2,"Action,Comedy,Crime",2000,88,6.5,59745
tt10682266,Hubie Halloween,"Comedy,Horror,Mystery",2020,103,5.3,59743
tt1971325,Automata,"Action,Drama,Sci-Fi",2014,109,6.0,59731
tt0349825,Miracle,"Biography,Drama,History",2004,135,7.5,59700
tt2377938,Special 26,"Crime,Drama,Thriller",2013,144,8.0,59697
tt0349710,Ladder 49,"Action,Drama,Thriller",2004,115,6.5,59683
tt2180339,Deep Water,"Crime,Drama,Mystery",2022,115,5.5,59651
tt2176013,Jab Tak Hai Jaan,"Drama,Romance",2012,176,6.7,59640
tt0108147,Sister Act 2: Back in the Habit,"Comedy,Family,Music",1993,107,5.7,59606
tt0983946,Fantasy Island,"Fantasy,Horror,Mystery",2020,109,4.9,59590
tt0021814,Dracula,"Drama,Fantasy,Horror",1931,75,7.4,59526
tt9288046,The Sea Beast,"Action,Adventure,Animation",2022,115,7.0,59522
tt5246700,How It Ends,"Action,Drama,Horror",2018,113,5.1,59497
tt10696896,Stillwater,"Crime,Drama,Mystery",2021,139,6.6,59429
tt0988047,Traitor,"Action,Crime,Drama",2008,114,6.9,59389
tt0098282,"See No Evil, Hear No Evil","Comedy,Crime",1989,103,6.8,59354
tt0095271,Halloween 4: The Return of Michael Myers,"Horror,Thriller",1988,88,5.8,59328
tt0073707,Sholay,"Action,Adventure,Comedy",1975,162,8.1,59312
tt1196141,Diary of a Wimpy Kid,"Comedy,Drama,Family",2010,94,6.2,59311
tt0228750,Proof of Life,"Action,Drama,Thriller",2000,135,6.3,59296
tt0046359,Stalag 17,"Comedy,Drama,War",1953,120,8.0,59261
tt0419677,Dead Man's Shoes,"Crime,Drama,Thriller",2004,90,7.5,59259
tt1783232,Conquest 1453,"Action,Drama,History",2012,162,6.5,59211
tt0070849,Last Tango in Paris,"Drama,Romance",1972,129,6.9,59183
tt0062229,Le Samouraï,"Crime,Drama,Thriller",1967,101,8.0,59180
tt0088000,Revenge of the Nerds,Comedy,1984,90,6.6,59128
tt0243585,Stuart Little 2,"Adventure,Comedy,Family",2002,77,5.5,59126
tt5834262,Hotel Artemis,"Action,Crime,Drama",2018,94,6.1,59118
tt0762125,Planet 51,"Adventure,Animation,Comedy",2009,91,6.0,59090
tt4387040,Airlift,"Action,Drama,History",2016,130,7.9,59088
tt7347846,The Lodge,"Drama,Horror,Mystery",2019,108,6.0,59065
tt0107302,Kalifornia,"Crime,Drama,Thriller",1993,117,6.7,59029
tt1155592,Man on Wire,"Biography,Crime,Documentary",2008,94,7.7,59024
tt15255876,Emily the Criminal,"Crime,Drama,Mystery",2022,97,6.7,59019
tt6820256,Arctic,"Adventure,Drama",2018,98,6.8,59010
tt0324554,Wicker Park,"Drama,Mystery,Romance",2004,114,6.9,58998
tt0327247,The Whole Ten Yards,"Comedy,Crime,Thriller",2004,98,5.5,58963
tt0108330,This Boy's Life,"Biography,Drama",1993,115,7.3,58961
tt1448754,Thanksgiving,"Horror,Mystery,Thriller",2023,106,6.3,58917
tt1285241,Don 2,"Action,Crime,Thriller",2011,148,7.1,58866
tt0423866,"3-Iron","Crime,Drama,Romance",2004,88,7.9,58796
tt0090633,An American Tail,"Adventure,Animation,Comedy",1986,80,6.9,58743
tt0099253,Child's Play 2,"Horror,Thriller",1990,84,5.9,58723
tt5968394,Captive State,"Action,Horror,Sci-Fi",2019,109,6.0,58722
tt0355702,Lords of Dogtown,"Biography,Drama,Sport",2005,107,7.1,58720
tt4913966,The Curse of La Llorona,"Horror,Mystery,Thriller",2019,93,5.3,58705
tt0119707,Mortal Kombat: Annihilation,"Action,Adventure,Fantasy",1997,95,3.6,58686
tt0042546,Harvey,"Comedy,Drama,Fantasy",1950,104,7.9,58659
tt0125022,Heartbreakers,"Comedy,Crime,Romance",2001,123,6.2,58604
tt0106598,Coneheads,"Comedy,Sci-Fi",1993,88,5.4,58585
tt0250223,Asterix & Obelix: Mission Cleopatra,"Adventure,Comedy,Family",2002,107,6.7,58572
tt0089155,Fletch,"Comedy,Crime,Mystery",1985,98,6.9,58546
tt0814022,Bangkok Dangerous,"Action,Crime,Thriller",2008,99,5.3,58545
tt0094137,Three Men and a Baby,"Comedy,Drama,Family",1987,102,6.1,58543
tt1800741,Step Up Revolution,"Drama,Music,Romance",2012,99,6.4,58500
tt0804522,Rendition,"Drama,Thriller",2007,122,6.8,58489
tt0095174,Frantic,"Crime,Drama,Mystery",1988,120,6.8,58470
tt0385700,Final Fantasy VII: Advent Children,"Action,Adventure,Animation",2005,101,7.1,58466
tt0228333,Ghosts of Mars,"Action,Horror,Sci-Fi",2001,98,4.9,58464
tt1592873,LOL,"Comedy,Drama,Romance",2012,97,4.4,58439
tt10514222,Ma Rainey's Black Bottom,"Drama,Music",2020,94,6.9,58436
tt0362225,Tell No One,"Crime,Drama,Mystery",2006,131,7.5,58405
tt4044364,Citizenfour,"Biography,Documentary",2014,114,8.0,58367
tt0402910,Chaos,"Action,Crime,Drama",2005,106,6.4,58360
tt1772240,Apollo 18,"Horror,Mystery,Sci-Fi",2011,86,5.2,58328
tt3390572,Haider,"Action,Crime,Drama",2014,160,8.0,58319
tt0015324,Sherlock Jr.,"Action,Comedy,Romance",1924,45,8.2,58271
tt10944760,Titane,"Drama,Horror,Sci-Fi",2021,108,6.5,58265
tt0347048,Head-On,"Drama,Romance",2004,121,7.9,58229
tt1204977,Ouija,"Horror,Mystery,Thriller",2014,89,4.5,58226
tt6359956,A Bad Moms Christmas,Comedy,2017,104,5.6,58145
tt0268995,The Majestic,"Drama,Romance",2001,152,6.9,58131
tt1767354,Odd Thomas,"Comedy,Fantasy,Horror",2013,97,6.8,58126
tt0420332,Veer-Zaara,"Drama,Family,Musical",2004,192,7.8,58117
tt0076729,Smokey and the Bandit,"Action,Adventure,Comedy",1977,96,7.0,58113
tt1389096,Stand Up Guys,"Comedy,Crime,Thriller",2012,95,6.4,58104
tt7504726,The Call of the Wild,"Adventure,Drama,Family",2020,100,6.7,58095
tt5073642,Color Out of Space,"Horror,Mystery,Sci-Fi",2019,111,6.2,58090
tt0086837,"2010: The Year We Make Contact","Adventure,Mystery,Sci-Fi",1984,116,6.7,58086
tt0059646,Repulsion,"Drama,Horror,Thriller",1965,105,7.6,58078
tt0477139,Wristcutters: A Love Story,"Comedy,Drama,Fantasy",2006,88,7.2,58069
tt0087050,Children of the Corn,"Horror,Thriller",1984,92,5.6,58066
tt0098621,The War of the Roses,"Comedy,Romance",1989,116,6.8,58014
tt0172684,Kuch Kuch Hota Hai,"Comedy,Drama,Musical",1998,177,7.5,58001
tt0106364,Batman: Mask of the Phantasm,"Action,Adventure,Animation",1993,76,7.8,57948
tt0388419,Christmas with the Kranks,"Comedy,Family",2004,99,5.5,57910
tt0030341,The Lady Vanishes,"Mystery,Thriller",1938,96,7.7,57850
tt6791096,I Feel Pretty,"Comedy,Romance",2018,110,5.7,57805
tt1360860,About Elly,"Drama,Mystery",2009,119,7.9,57796
tt0247586,Nine Queens,"Crime,Drama,Thriller",2000,114,7.9,57794
tt0081283,Ordinary People,Drama,1980,124,7.7,57742
tt0112792,Dangerous Minds,"Biography,Drama",1995,99,6.5,57737
tt0138304,The Astronaut's Wife,"Drama,Sci-Fi,Thriller",1999,109,5.4,57731
tt0248126,Kabhi Khushi Kabhie Gham...,"Drama,Musical,Romance",2001,210,7.4,57713
tt4005402,Colonia,"Biography,Drama,History",2015,110,7.0,57686
tt0060107,Andrei Rublev,"Biography,Drama,History",1966,189,8.0,57632
tt5814534,Spies in Disguise,"Action,Adventure,Animation",2019,102,6.8,57625
tt0997152,The Experiment,"Drama,Thriller",2010,96,6.4,57583
tt0338094,The Haunted Mansion,"Comedy,Family,Fantasy",2003,88,5.2,57518
tt0106673,Dave,"Comedy,Romance",1993,110,6.9,57516
tt12477480,Decision to Leave,"Crime,Drama,Mystery",2022,139,7.3,57505
tt0286244,The Triplets of Belleville,"Adventure,Animation,Comedy",2003,80,7.7,57458
tt0083530,Airplane II: The Sequel,"Comedy,Sci-Fi",1982,85,6.2,57421
tt0096764,The Adventures of Baron Munchausen,"Adventure,Comedy,Fantasy",1988,126,7.1,57399
tt0102511,Naked Lunch,"Drama,Mystery",1991,115,6.9,57384
tt0119223,Great Expectations,"Drama,Romance",1998,111,6.8,57370
tt0057413,The Pink Panther,"Comedy,Crime,Romance",1963,115,7.0,57342
tt1691916,Before I Fall,"Drama,Fantasy,Mystery",2017,98,6.4,57340
tt8426926,Shamshera,"Action,Adventure,Drama",2022,178,4.7,57318
tt21192142,All of Us Strangers,"Drama,Romance",2023,105,7.7,57305
tt0110366,The Little Rascals,"Comedy,Family,Romance",1994,82,6.3,57303
tt1837709,Winter's Tale,"Drama,Fantasy,Mystery",2014,118,6.1,57294
tt0107076,Hard Target,"Action,Crime,Thriller",1993,97,6.2,57233
tt2076822,Chaos Walking,"Action,Adventure,Fantasy",2021,109,5.7,57212
tt1686821,Vampire Academy,"Action,Comedy,Drama",2014,104,5.4,57178
tt0377062,Flight of the Phoenix,"Action,Adventure,Drama",2004,113,6.1,57160
tt1578275,The Dilemma,"Comedy,Drama",2011,111,5.3,57144
tt0180073,Quills,"Biography,Drama",2000,124,7.2,57098
tt0117631,Shine,"Biography,Drama,Music",1996,105,7.6,57095
tt0374102,Open Water,"Adventure,Drama,Horror",2003,79,5.8,57079
tt0181984,Boiler Room,"Crime,Drama,Thriller",2000,120,7.0,56962
tt0109068,Airheads,"Comedy,Crime,Music",1994,92,6.2,56953
tt5116302,Togo,"Adventure,Biography,Drama",2019,113,7.9,56940
tt8663516,Child's Play,"Drama,Horror,Sci-Fi",2019,90,5.7,56926
tt0095294,Hellbound: Hellraiser II,"Horror,Thriller",1988,97,6.4,56894
tt0115857,Chain Reaction,"Action,Drama,Sci-Fi",1996,107,5.6,56889
tt0765120,My Blueberry Nights,"Drama,Romance",2007,95,6.6,56825
tt0406759,The Eye,"Horror,Mystery",2008,98,5.4,56815
tt0118843,"Black Cat, White Cat","Comedy,Crime,Romance",1998,127,8.0,56802
tt0372532,The Wedding Date,"Comedy,Romance",2005,90,6.1,56756
tt4614584,Purple Hearts,"Drama,Music,Romance",2022,122,6.7,56738
tt0385267,In Good Company,"Comedy,Drama,Romance",2004,109,6.5,56731
tt4595186,Luckiest Girl Alive,"Drama,Mystery,Thriller",2022,113,6.4,56704
tt10431500,Miracle in Cell No. 7,Drama,2019,132,8.2,56664
tt0050613,Throne of Blood,Drama,1957,110,8.0,56659
tt1572315,Texas Chainsaw,"Horror,Thriller",2013,92,4.8,56656
tt4595882,Can You Ever Forgive Me?,"Biography,Comedy,Crime",2018,106,7.1,56653
tt0402894,Casanova,"Adventure,Comedy,Drama",2005,112,6.5,56604
tt0382992,Stealth,"Action,Adventure,Sci-Fi",2005,121,5.1,56601
tt0074156,Assault on Precinct 13,"Action,Crime,Thriller",1976,91,7.3,56595
tt5500218,Samaritan,"Action,Drama,Fantasy",2022,102,5.7,56544
tt1043726,The Legend of Hercules,"Action,Adventure,Fantasy",2014,99,4.3,56478
tt0109190,Baby's Day Out,"Adventure,Comedy,Crime",1994,99,6.2,56469
tt5697572,Cats,"Comedy,Drama,Family",2019,110,2.8,56467
tt1727776,Scouts Guide to the Zombie Apocalypse,"Action,Comedy,Horror",2015,93,6.3,56445
tt4799050,Rough Night,Comedy,2017,101,5.2,56402
tt5390504,Detroit,"Crime,Drama,History",2017,143,7.3,56374
tt0116287,Fear,"Drama,Thriller",1996,97,6.2,56345
tt0119675,Mimic,"Horror,Sci-Fi",1997,105,6.0,56333
tt0109045,"The Adventures of Priscilla, Queen of the Desert","Comedy,Music",1994,104,7.5,56310
tt0800325,The Dirt,"Biography,Comedy,Drama",2019,107,7.0,56272
tt1441326,Martha Marcy May Marlene,"Drama,Mystery,Thriller",2011,102,6.8,56252
tt0294870,Rent,"Drama,Musical,Romance",2005,135,6.8,56235
tt0054953,The Guns of Navarone,"Action,Adventure,Drama",1961,158,7.5,56217
tt0947802,Lakeview Terrace,"Crime,Drama,Thriller",2008,110,6.2,56216
tt7825208,Marighella,"Action,Drama,History",2019,155,7.1,56170
tt1410063,The Flowers of War,"Drama,History,Romance",2011,146,7.5,56160
tt7668842,Enes Batur: Imagination or Reality?,Comedy,2018,110,2.0,56124
tt2758880,Winter Sleep,Drama,2014,196,8.0,56123
tt27503384,Perfect Days,Drama,2023,124,7.9,56093
tt2870648,Amy,"Biography,Documentary,Music",2015,128,7.8,55995
tt0089853,The Purple Rose of Cairo,"Comedy,Fantasy,Romance",1985,82,7.7,55906
tt0150662,Show Me Love,"Comedy,Drama,Romance",1998,89,7.5,55906
tt0090967,Down by Law,"Comedy,Crime,Drama",1986,107,7.7,55890
tt2119543,The House with a Clock in Its Walls,"Comedy,Family,Fantasy",2018,105,6.1,55839
tt0111756,Wyatt Earp,"Action,Adventure,Biography",1994,191,6.7,55827
tt2170299,Bad Words,"Comedy,Drama",2013,89,6.6,55815
tt0082517,History of the World: Part I,"Comedy,History,Musical",1981,92,6.8,55783
tt0095250,The Big Blue,"Adventure,Drama,Sport",1988,168,7.5,55752
tt0251114,Hart's War,"Drama,War",2002,125,6.3,55730
tt0049366,Invasion of the Body Snatchers,"Drama,Horror,Sci-Fi",1956,80,7.7,55716
tt0810922,Take Me Home Tonight,"Comedy,Drama,Romance",2011,97,6.3,55715
tt0098067,Parenthood,"Comedy,Drama",1989,124,7.1,55688
tt1001520,The Last Voyage of the Demeter,"Fantasy,Horror,Thriller",2023,118,6.1,55654
tt0109117,Andaz Apna Apna,"Action,Comedy,Romance",1994,160,8.0,55650
tt0403358,Night Watch,"Action,Fantasy,Horror",2004,114,6.4,55648
tt0821642,The Soloist,"Biography,Drama,Music",2009,117,6.7,55610
tt5541240,To the Bone,Drama,2017,107,6.8,55600
tt0123964,Life,"Comedy,Crime,Drama",1999,108,6.8,55598
tt9777644,Da 5 Bloods,"Adventure,Drama,War",2020,154,6.5,55553
tt0437863,The Benchwarmers,"Comedy,Sport",2006,85,5.5,55546
tt1231580,Alvin and the Chipmunks: The Squeakquel,"Adventure,Comedy,Family",2009,88,4.5,55516
tt11426232,Totally Killer,"Comedy,Horror,Sci-Fi",2023,106,6.5,55507
tt0119256,Hard Eight,"Crime,Drama",1996,101,7.1,55477
tt6333060,Icarus,"Documentary,Sport",2017,120,7.9,55467
tt0421238,The Proposition,"Crime,Drama,Western",2005,104,7.3,55457
tt1606392,Win Win,"Comedy,Drama,Sport",2011,106,7.1,55457
tt1069238,Departures,Drama,2008,130,8.0,55427
tt0338466,Stuck on You,Comedy,2003,118,5.8,55394
tt2576852,The Tale of The Princess Kaguya,"Animation,Drama,Family",2013,137,8.0,55386
tt5865326,The Laundromat,"Comedy,Crime,Drama",2019,96,6.3,55348
tt1764183,Arbitrage,"Drama,Thriller",2012,107,6.6,55346
tt2103254,Tammy,"Comedy,Romance",2014,97,4.9,55324
tt0811138,The Love Guru,"Comedy,Romance,Sport",2008,87,3.8,55319
tt1176740,Away We Go,"Comedy,Drama,Romance",2009,98,7.0,55317
tt7549996,Judy,"Biography,Drama,Music",2019,118,6.8,55296
tt0100944,The Witches,"Adventure,Comedy,Family",1990,91,6.8,55281
tt0460989,The Wind that Shakes the Barley,"Drama,War",2006,127,7.5,55261
tt0039628,Miracle on 34th Street,"Comedy,Drama,Family",1947,96,7.9,55258
tt0120399,U Turn,"Crime,Drama,Thriller",1997,125,6.7,55214
tt0375173,Alfie,"Comedy,Drama,Romance",2004,103,6.2,55205
tt4190530,Anthropoid,"Action,Drama,History",2016,120,7.2,55194
tt0418455,Adam's Apples,"Comedy,Crime,Drama",2005,94,7.7,55171
tt0066434,THX 1138,"Drama,Sci-Fi,Thriller",1971,86,6.6,55164
tt0091149,The Great Mouse Detective,"Adventure,Animation,Family",1986,74,7.1,55155
tt0271668,National Security,"Action,Comedy,Crime",2003,88,5.6,55135
tt0107978,RoboCop 3,"Action,Crime,Sci-Fi",1993,104,4.2,55066
tt0191754,"28 Days","Comedy,Drama",2000,103,6.1,55056
tt1341188,How Do You Know,"Comedy,Drama,Romance",2010,121,5.4,55048
tt0116313,The First Wives Club,Comedy,1996,103,6.4,55046
tt2396589,Mudbound,"Drama,War",2017,134,7.4,55032
tt0800241,Transsiberian,"Crime,Drama,Mystery",2008,111,6.6,55027
tt0109635,Disclosure,"Drama,Thriller",1994,128,6.2,55007
tt0029843,The Adventures of Robin Hood,"Action,Adventure,Romance",1938,102,7.9,54990
tt2771372,Veronica Mars,"Crime,Drama,Mystery",2014,107,6.7,54954
tt0057565,High and Low,"Crime,Drama,Mystery",1963,143,8.4,54918
tt1414382,You Again,"Comedy,Romance",2010,105,5.7,54844
tt0065938,Kelly's Heroes,"Adventure,Comedy,War",1970,144,7.6,54817
tt0031971,Stagecoach,"Adventure,Drama,Western",1939,96,7.8,54735
tt0104684,Hard Boiled,"Action,Crime,Thriller",1992,128,7.7,54696
tt3758542,Ferrari,"Biography,Drama,History",2023,130,6.4,54637
tt0127723,Can't Hardly Wait,"Comedy,Romance",1998,100,6.5,54628
tt0443473,The Condemned,"Action,Crime,Thriller",2007,113,6.0,54582
tt0375154,Tristan + Isolde,"Action,Drama,Romance",2006,125,6.8,54566
tt5536736,The Meyerowitz Stories,"Comedy,Drama",2017,112,6.9,54522
tt0058329,Marnie,"Crime,Drama,Mystery",1964,130,7.1,54507
tt5783956,When We First Met,"Comedy,Fantasy,Romance",2018,97,6.4,54462
tt0120032,Romy and Michele's High School Reunion,Comedy,1997,92,6.3,54454
tt1182937,Rab Ne Bana Di Jodi,"Comedy,Drama,Music",2008,167,7.2,54431
tt0094964,Dead Ringers,"Drama,Horror,Thriller",1988,116,7.2,54427
tt0110950,Reality Bites,"Comedy,Drama,Romance",1994,99,6.6,54398
tt1403177,Hesher,"Comedy,Drama",2010,106,6.9,54368
tt2479478,The Ridiculous 6,"Action,Adventure,Comedy",2015,119,4.9,54324
tt0065462,Beneath the Planet of the Apes,"Action,Adventure,Sci-Fi",1970,95,6.0,54308
tt0107050,Grumpy Old Men,"Comedy,Drama,Romance",1993,103,7.0,54292
tt0114681,To Die For,"Comedy,Crime,Drama",1995,106,6.8,54289
tt0018455,Sunrise,"Drama,Romance",1927,94,8.1,54270
tt22297828,Chor Nikal Ke Bhaga,"Crime,Drama,Thriller",2023,110,7.2,54217
tt1321509,Death at a Funeral,"Comedy,Drama",2010,92,5.7,54158
tt6259380,Code 8,"Action,Crime,Drama",2019,98,6.1,54129
tt0795493,Cassandra's Dream,"Crime,Drama,Romance",2007,108,6.6,54125
tt1791682,While We're Young,"Comedy,Drama,Mystery",2014,97,6.3,54058
tt0051459,Cat on a Hot Tin Roof,Drama,1958,108,7.9,54018
