"tconst","primaryTitle","startYear","runtimeMinutes","averageRating","numVotes"
tt0058450,The Umbrellas of Cherbourg,1964,91,7.8,31905
tt11027830,Haseen Dillruba,2021,135,6.9,31892
tt4635372,Masaan,2015,109,8.1,31867
tt0120841,Species II,1998,93,4.5,31863
tt0120609,The Big Hit,1998,91,6.1,31860
tt3395184,Spring,2014,109,6.7,31853
tt0067756,Silent Running,1972,89,6.6,31852
tt0051207,The Wrong Man,1956,105,7.4,31829
tt0103859,Boomerang,1992,117,5.6,31807
tt0270846,Superbabies: Baby Geniuses 2,2004,88,1.5,31763
tt0067866,El Topo,1970,125,7.2,31759
tt1646980,The Double,2011,98,5.9,31759
tt0065234,Z,1969,127,8.1,31737
tt0331953,Club Dread,2004,104,5.7,31734
tt0107007,Gettysburg,1993,271,7.6,31733
tt9742794,The Vault,2021,118,6.4,31727
tt0361467,Confessions of a Teenage Drama Queen,2004,89,4.7,31726
tt0468565,Tsotsi,2005,94,7.2,31719
tt8954732,The Princess Switch,2018,101,6.1,31699
tt0037017,Lifeboat,1944,97,7.6,31698
tt4196848,Mr. Church,2016,104,7.6,31697
tt0065063,Take the Money and Run,1969,85,7.2,31689
tt0077713,I Spit on Your Grave,1978,101,5.6,31687
tt0031885,The Rules of the Game,1939,110,7.9,31682
tt0066765,Monty Python's and Now for Something Completely Different,1971,88,7.5,31680
tt0203230,You Can Count on Me,2000,111,7.5,31665
tt0086154,Psycho II,1983,113,6.6,31642
tt0450340,Unknown,2006,85,6.4,31634
tt0057197,Jason and the Argonauts,1963,104,7.3,31601
tt0119695,Money Talks,1997,97,6.2,31588
tt0091557,The Mosquito Coast,1986,117,6.6,31579
tt0164538,Dil Se..,1998,163,7.5,31577
tt2479800,Palo Alto,2013,100,6.2,31577
tt2071550,Open Grave,2013,102,6.2,31572
tt0115624,Barb Wire,1996,98,3.5,31570
tt0091670,The Sacrifice,1986,149,7.9,31549
tt0091083,From Beyond,1986,85,6.6,31544
tt0100436,Pump Up the Volume,1990,102,7.2,31544
tt3278330,Tale of Tales,2015,134,6.4,31534
tt0060315,Django,1966,91,7.2,31531
tt0086993,The Bounty,1984,132,7.0,31520
tt0072856,Death Race 2000,1975,80,6.2,31510
tt2452254,Clouds of Sils Maria,2014,124,6.8,31479
tt0104466,Husbands and Wives,1992,108,7.5,31476
tt0203755,One Night at McCool's,2001,93,6.2,31457
tt7772582,Never Rarely Sometimes Always,2020,101,7.4,31454
tt0107985,Rookie of the Year,1993,103,6.1,31452
tt0082031,Arthur,1981,97,6.9,31449
tt1540128,Playing for Keeps,2012,105,5.7,31430
tt8130968,Badla,2019,118,7.7,31421
tt7329656,"47 Meters Down: Uncaged",2019,90,5.0,31415
tt0411272,Mesrine: Public Enemy No. 1,2008,133,7.4,31409
tt2140507,The Current War,2017,102,6.5,31408
tt1149361,Micmacs,2009,105,7.1,31396
tt0113419,The Indian in the Cupboard,1995,96,6.0,31388
tt0236784,The Tailor of Panama,2001,109,6.1,31373
tt0107501,The Man Without a Face,1993,115,6.7,31355
tt0120633,A Civil Action,1998,115,6.6,31352
tt0058586,A Shot in the Dark,1964,102,7.3,31344
tt1082886,The Wackness,2008,99,6.9,31344
tt10152736,Thalaivi,2021,153,5.9,31342
tt5825380,Wonder Wheel,2017,101,6.2,31324
tt13130948,Shehzada,2023,142,4.5,31305
tt0101516,Bugsy,1991,136,6.8,31302
tt1412528,Table 19,2017,87,5.8,31302
tt0051744,House on Haunted Hill,1959,75,6.7,31277
tt3655326,Life Is a Dream,2014,81,6.1,31262
tt0110364,Little Giants,1994,107,6.4,31219
tt0107438,Look Who's Talking Now,1993,96,4.4,31206
tt3231054,Risen,2016,107,6.3,31188
tt4648786,Harriet,2019,125,6.7,31184
tt0097940,Mystery Train,1989,110,7.5,31174
tt10242388,Last Seen Alive,2022,95,5.7,31174
tt0160009,The Art of War,2000,117,5.7,31147
tt2762506,Bacurau,2019,131,7.3,31147
tt6288124,"Don't Worry, He Won't Get Far on Foot",2018,114,6.8,31147
tt0034398,The Wolf Man,1941,70,7.2,31145
tt0080057,Zombie,1979,91,6.8,31143
tt0077269,The Boys from Brazil,1978,125,7.0,31142
tt1620935,Bleed for This,2016,117,6.8,31130
tt0120751,Mighty Joe Young,1998,114,5.7,31110
tt0804540,Taxi 4,2007,91,5.6,31107
tt0110006,Heavyweights,1995,97,6.6,31101
tt2473510,Paranormal Activity: The Ghost Dimension,2015,88,4.6,31097
tt0110638,Nell,1994,112,6.5,31084
tt0065134,Two Mules for Sister Sara,1970,116,7.0,31083
tt1431181,Another Year,2010,129,7.4,31060
tt0118111,Waiting for Guffman,1996,84,7.4,31051
tt0454919,Pulse,2006,90,4.7,31031
tt0310203,Ruby & Quentin,2003,85,7.1,31025
tt0061619,El Dorado,1966,126,7.5,31002
tt0113870,Murder in the First,1995,122,7.3,31002
tt0176269,Universal Soldier: The Return,1999,83,4.2,31000
tt0209077,Ken Park,2002,93,5.8,30991
tt2094018,Hours,2013,97,6.3,30988
tt1422136,A Lonely Place to Die,2011,99,6.2,30979
tt0775440,Cell,2016,98,4.4,30978
tt14817272,The Weekend Away,2022,89,5.7,30976
tt0112760,Cutthroat Island,1995,124,5.7,30974
tt9252468,Mosul,2019,101,7.1,30946
tt14079374,"14 Peaks: Nothing Is Impossible",2021,101,7.7,30938
tt0107387,Leprechaun,1993,92,4.8,30908
tt0067927,Vanishing Point,1971,99,7.2,30902
tt0454082,Black Christmas,2006,95,4.7,30902
tt0099703,The Grifters,1990,110,6.9,30893
tt0091877,Ruthless People,1986,93,6.9,30862
tt0488604,The Oxford Murders,2008,108,6.1,30853
tt0089908,Return to Oz,1985,113,6.7,30852
tt0104573,Juice,1992,95,7.0,30842
tt0100133,Memphis Belle,1990,107,6.9,30840
tt9072352,Relic,2020,89,6.0,30840
tt0099005,Air America,1990,113,5.8,30836
tt0081562,Stir Crazy,1980,111,6.7,30833
tt0462519,School for Scoundrels,2006,100,5.9,30830
tt0023427,Scarface,1932,93,7.7,30827
tt0117737,Stealing Beauty,1996,118,6.5,30815
tt2980794,Highway,2014,133,7.6,30808
tt0119313,Hope Floats,1998,114,6.0,30805
tt0270980,My Boss's Daughter,2003,86,4.7,30793
tt0200027,Riding in Cars with Boys,2001,132,6.5,30790
tt2126357,Second Act,2018,103,5.8,30788
tt0430634,Stick It,2006,103,6.4,30786
tt0120008,The Replacement Killers,1998,87,6.1,30772
tt1247690,Serena,2014,109,5.4,30772
tt7914416,One Cut of the Dead,2017,96,7.6,30764
tt0119485,Kundun,1997,134,7.0,30758
tt1160368,"12 Rounds",2009,108,5.6,30755
tt0106950,Fortress,1992,95,5.9,30734
tt1441953,Testament of Youth,2014,129,7.2,30719
tt5541848,What the Health,2017,97,7.2,30676
tt6527426,Zero,2018,164,5.2,30653
tt0120797,Pushing Tin,1999,124,6.0,30650
tt0101669,Dead Again,1991,107,6.8,30648
tt3089630,Artemis Fowl,2020,95,4.3,30634
tt0443295,"Yours, Mine & Ours",2005,88,5.5,30611
tt1308728,The Happytime Murders,2018,91,5.5,30610
tt14914988,Satyaprem Ki Katha,2023,146,6.7,30590
tt1481572,Happythankyoumoreplease,2010,100,6.7,30585
tt0067309,Klute,1971,114,7.1,30578
tt0120654,Dirty Work,1998,82,6.4,30578
tt17041964,Navalny,2022,99,7.7,30574
tt0293815,Friday After Next,2002,85,5.8,30572
tt11460992,Runway 34,2022,145,7.0,30571
tt3014284,The Lego Ninjago Movie,2017,101,6.0,30569
tt0217630,Loser,2000,98,5.3,30564
tt19623240,Winnie-the-Pooh: Blood and Honey,2023,84,2.9,30564
tt0086022,Nostalghia,1983,125,7.9,30561
tt0087909,Phenomena,1985,116,6.7,30555
tt0252444,Rabbit-Proof Fence,2002,94,7.4,30553
tt0023245,The Mummy,1932,73,7.0,30542
tt1305797,Enthiran,2010,174,7.1,30537
tt3152592,Scoob!,2020,93,5.6,30537
tt2556308,Holiday,2014,160,7.2,30535
tt1821658,The Nut Job,2014,85,5.7,30532
tt14914430,Unfrosted,2024,93,5.5,30525
tt0042208,The Asphalt Jungle,1950,112,7.8,30521
tt0816556,Lake Mungo,2008,87,6.3,30516
tt0120004,The Relic,1997,110,5.8,30509
tt4273292,Under the Shadow,2016,84,6.8,30507
tt2023453,Diary of a Wimpy Kid: Dog Days,2012,94,6.3,30502
tt0046816,The Caine Mutiny,1954,124,7.7,30496
tt0218817,Antitrust,2001,108,6.1,30491
tt0242998,Valentine,2001,96,4.9,30490
tt3149038,A Brilliant Young Mind,2014,111,7.1,30476
tt0107843,Point of No Return,1993,109,6.1,30474
tt1600524,Heartbeats,2010,101,7.0,30471
tt3626476,Vacation Friends,2021,103,6.3,30469
tt2023690,Sightseers,2012,88,6.5,30460
tt0077523,Every Which Way But Loose,1978,114,6.3,30441
tt10310140,Fatman,2020,100,5.9,30438
tt0091778,Poltergeist II: The Other Side,1986,91,5.7,30418
tt1592281,Take This Waltz,2011,116,6.5,30415
tt0091223,House,1985,93,6.1,30407
tt0963743,"Angus, Thongs and Perfect Snogging",2008,100,6.3,30403
tt2139555,Playing It Cool,2014,94,5.9,30389
tt0094894,Colors,1988,120,6.7,30385
tt0113820,Mighty Morphin Power Rangers,1995,95,5.3,30366
tt1178665,A Walk in the Woods,2015,104,6.4,30347
tt7711170,Alone,2020,98,6.2,30347
tt0441048,Dhoom 2,2006,152,6.5,30346
tt0116999,Marvin's Room,1996,98,6.7,30339
tt10323676,The Contractor,2022,103,5.8,30337
tt13964390,Under Paris,2024,104,5.2,30327
tt0106333,Baazigar,1993,175,7.6,30316
tt0119942,Primary Colors,1998,143,6.7,30312
tt0457572,Fido,2006,93,6.7,30312
tt0082176,Christiane F.,1981,138,7.5,30301
tt15434074,Kho Gaye Hum Kahan,2023,135,7.4,30291
tt0089489,Lifeforce,1985,101,6.1,30269
tt0120458,Virus,1999,99,5.0,30266
tt0070239,Jesus Christ Superstar,1973,106,7.4,30252
tt0325655,The Eye,2002,99,6.6,30240
tt11777738,A Hero,2021,127,7.5,30233
tt0060522,How to Steal a Million,1966,123,7.5,30227
tt10065694,Antebellum,2020,105,5.8,30215
tt2652092,The Good Lie,2014,110,7.4,30212
tt0338135,The Barbarian Invasions,2003,99,7.5,30206
tt5607714,On Body and Soul,2017,116,7.5,30182
tt6768578,Dogman,2018,103,7.2,30164
tt0968264,The Conspirator,2010,122,6.9,30151
tt1595656,To the Wonder,2012,112,5.8,30142
tt2263944,Dragon Ball Z: Battle of Gods,2013,85,7.1,30132
tt0438315,Peaceful Warrior,2006,120,7.2,30125
tt3461252,The Blue Elephant,2014,170,8.0,30121
tt0115683,Bio-Dome,1996,88,4.4,30117
tt1653665,Goodbye Christopher Robin,2017,107,7.1,30114
tt0086856,The Adventures of Buckaroo Banzai Across the 8th Dimension,1984,103,6.2,30105
tt0048960,Around the World in 80 Days,1956,175,6.7,30093
tt1736633,"Oslo, August 31st",2011,95,7.6,30089
tt1713476,The Bay,2012,85,5.7,30080
tt0084237,The Last Unicorn,1982,92,7.3,30071
tt0114660,Things to Do in Denver When You're Dead,1995,115,6.7,30048
tt1029235,Max Manus: Man of War,2008,118,7.3,30030
tt0072081,The Return of the Pink Panther,1975,113,7.0,30022
tt1821700,To Strike,2013,130,7.5,30008
tt0080365,American Gigolo,1980,117,6.3,30006
tt0113228,Grumpier Old Men,1995,101,6.7,30000
tt5354160,Mirror Game,2016,147,8.9,30000
tt1196948,Charlie Countryman,2013,103,6.3,29999
tt0106375,Beethoven's 2nd,1993,89,5.0,29987
tt0070215,My Name Is Nobody,1973,116,7.3,29970
tt0970468,Miss Pettigrew Lives for a Day,2008,92,7.0,29906
tt0246894,Rollerball,2002,98,3.1,29904
tt0469623,Things We Lost in the Fire,2007,118,7.1,29902
tt1560139,Boy,2010,87,7.5,29898
tt0067824,The Big Boss,1971,99,6.9,29893
tt10268488,The Greatest Beer Run Ever,2022,126,6.8,29893
tt0113501,Just Cause,1995,102,6.4,29886
tt0378793,Speak,2004,89,7.2,29877
tt5151570,Mrs. Harris Goes to Paris,2022,115,7.1,29877
tt0073631,Rollerball,1975,125,6.5,29875
tt0830558,The Girl Next Door,2007,91,6.5,29871
tt1440161,A Little Bit of Heaven,2011,106,6.2,29858
tt2140465,Tanu Weds Manu Returns,2015,128,7.6,29852
tt14537248,Nefarious,2023,97,6.4,29851
tt0045555,The Big Heat,1953,89,7.9,29846
tt0183659,Pollock,2000,122,7.0,29844
tt3612126,The Grudge,2019,94,4.4,29843
tt2011311,The Outsider,2018,120,6.3,29841
tt2452200,Son of a Gun,2014,108,6.4,29833
tt0114367,Screamers,1995,108,6.3,29829
tt0051418,The Blob,1958,86,6.3,29828
tt1334102,The Resident,2011,91,5.3,29819
tt9185206,"Are You There God? It's Me, Margaret.",2023,106,7.3,29797
tt2321405,My Life as a Zucchini,2016,70,7.8,29789
tt0160184,Eye See You,2002,96,5.3,29780
tt2101383,Knight of Cups,2015,118,5.6,29773
tt2339741,The Woman in Black 2: Angel of Death,2014,98,4.8,29745
tt0310281,A Mighty Wind,2003,91,7.2,29725
tt0061107,Torn Curtain,1966,128,6.6,29712
tt1932718,Thanks for Sharing,2012,112,6.4,29710
tt0338096,Dirty Dancing: Havana Nights,2004,86,5.9,29705
tt0100998,Dreams,1990,119,7.7,29704
tt4572792,The Book of Henry,2017,105,6.6,29698
tt5460276,Kaabil,2017,139,7.1,29688
tt0329691,Torque,2004,84,4.1,29687
tt0105488,Strictly Ballroom,1992,94,7.2,29686
tt0120901,Wrongfully Accused,1998,87,6.0,29664
tt0061809,In Cold Blood,1967,134,7.9,29653
tt0100514,The Rookie,1990,120,5.9,29644
tt0095243,Gorillas in the Mist,1988,129,7.0,29622
tt0038890,"Rome, Open City",1945,103,8.0,29616
tt0074695,Cross of Iron,1977,119,7.4,29608
tt0072417,A Woman Under the Influence,1974,155,8.0,29585
tt0335559,Win a Date with Tad Hamilton!,2004,95,5.6,29584
tt27470893,Chandu Champion,2024,142,8.0,29584
tt0083943,Firefox,1982,136,5.9,29579
tt15163652,Thunivu,2023,146,6.1,29566
tt10161886,The Prom,2020,130,5.9,29516
tt24485052,Sirf Ek Bandaa Kaafi Hai,2023,132,8.0,29514
tt7218518,Pad Man,2018,140,7.9,29501
tt0057091,The Leopard,1963,186,7.9,29493
tt2343793,Third Person,2013,137,6.3,29489
tt0085701,The Hunger,1983,97,6.6,29463
tt0119664,Metro,1997,117,5.6,29453
tt8385474,A Dog's Journey,2019,109,7.4,29443
tt0155776,Jawbreaker,1999,86,5.7,29409
tt1979319,Rurouni Kenshin Part I: Origins,2012,134,7.4,29404
tt0120241,Suicide Kings,1997,106,6.9,29399
tt2675914,In Order of Disappearance,2014,116,7.1,29395
tt11497716,The Legend,2022,161,4.9,29388
tt0084917,The World According to Garp,1982,136,7.1,29369
tt4590256,He's All That,2021,88,4.4,29365
tt2304771,Mandela: Long Walk to Freedom,2013,141,7.1,29341
tt0117979,The Truth About Cats & Dogs,1996,97,6.3,29308
tt0386005,New Police Story,2004,123,6.9,29302
tt1193516,Recep Ivedik,2008,90,4.9,29272
tt1648216,Three Steps Above Heaven,2010,118,6.8,29267
tt0094715,Beaches,1988,123,7.0,29263
tt0866437,The Jane Austen Book Club,2007,106,6.7,29208
tt0396652,Ice Princess,2005,98,6.0,29190
tt0072288,Thunderbolt and Lightfoot,1974,115,7.0,29174
tt1767372,She's Funny That Way,2014,93,6.1,29167
tt0051378,Elevator to the Gallows,1958,91,7.9,29163
tt0294357,Beyond Borders,2003,127,6.4,29162
tt6348138,Missing Link,2019,93,6.7,29155
tt0437179,See No Evil,2006,84,5.0,29141
tt0117786,Mr. Nice Guy,1997,88,6.2,29131
tt0814685,Frontier(s),2007,108,6.2,29121
tt12838766,Space Sweepers,2021,136,6.5,29106
tt0037913,Mildred Pierce,1945,111,7.9,29096
tt0074851,The Man Who Fell to Earth,1976,139,6.6,29096
tt6432466,Moxie,2021,111,6.7,29089
tt0361696,Raise Your Voice,2004,103,5.8,29082
tt2490326,Cooties,2014,88,5.7,29061
tt1334553,The Perfect Host,2010,93,6.7,29056
tt0106912,Fire in the Sky,1993,109,6.5,29050
tt0244316,Yi Yi,2000,173,8.1,29043
tt2582502,Fathers & Daughters,2015,116,7.0,29020
tt0073440,Nashville,1975,160,7.6,29019
tt0081375,Private Benjamin,1980,109,6.2,29017
tt0038991,The Stranger,1946,95,7.3,29011
tt8372298,Swallow,2019,94,6.5,28994
tt14715170,Falling for Christmas,2022,93,5.2,28984
tt0099472,DuckTales the Movie: Treasure of the Lost Lamp,1990,74,6.8,28966
tt6133130,Professor Marston & the Wonder Women,2017,108,7.0,28960
tt13610562,The Bubble,2022,126,4.7,28956
tt2872462,Mistress America,2015,84,6.7,28956
tt4257926,Miracles from Heaven,2016,109,7.1,28955
tt4504044,The Prodigy,2019,92,5.9,28939
tt0076740,Sorcerer,1977,121,7.7,28932
tt0065531,The Red Circle,1970,140,7.9,28928
tt0249478,Domestic Disturbance,2001,89,5.6,28925
tt0810784,Bright Star,2009,119,6.9,28912
tt0486358,Jesus Camp,2006,87,7.4,28907
tt0116000,D3: The Mighty Ducks,1996,104,5.5,28904
tt10230994,Beckett,2021,110,5.7,28892
tt13873302,Against the Ice,2022,102,6.5,28891
tt5078204,Two Is a Family,2016,118,7.3,28891
tt0034240,Sullivan's Travels,1941,90,7.9,28872
tt11080108,The Map of Tiny Perfect Things,2021,98,6.8,28860
tt0426578,Sophie Scholl: The Final Days,2005,120,7.6,28843
tt0281373,Snow Dogs,2002,99,5.2,28833
tt0094025,Stakeout,1987,117,6.7,28821
tt12015102,Vikrant Rona,2022,148,7.0,28819
tt0395495,Catch and Release,2006,124,5.9,28815
tt0076009,Exorcist II: The Heretic,1977,117,3.8,28811
tt1517489,Spy Kids 4: All the Time in the World,2011,89,3.5,28794
tt5165344,Rustom,2016,148,7.0,28788
tt1827512,The Kid with a Bike,2011,87,7.4,28781
tt4900716,Kapoor & Sons,2016,132,7.7,28780
tt0070290,The Last Detail,1973,104,7.5,28778
tt0365957,You Got Served,2004,95,3.9,28762
tt0092796,Creepshow 2,1987,92,6.0,28748
tt0384286,Cry Wolf,2005,90,5.8,28729
tt1449283,Winnie the Pooh,2011,63,7.1,28729
tt1932767,What Maisie Knew,2012,99,7.4,28725
tt3120430,Mantus,2014,\N,4.2,28725
tt0411951,Tekken,2010,92,4.8,28724
tt0080569,Cruising,1980,102,6.5,28722
tt1959332,American Mary,2012,103,6.2,28719
tt0063688,The Thomas Crown Affair,1968,102,6.9,28700
tt10199590,Les Misérables,2019,104,7.6,28696
tt0493459,This Film Is Not Yet Rated,2006,98,7.4,28694
tt1798603,Bad Santa 2,2016,92,5.6,28688
tt0486674,What Just Happened,2008,104,5.6,28675
tt0204626,The Watcher,2000,97,5.3,28673
tt0101329,An American Tail: Fievel Goes West,1991,75,6.5,28665
tt0318411,The Magdalene Sisters,2002,114,7.7,28663
tt0120533,Celebrity,1998,113,6.3,28649
tt6521876,Jay and Silent Bob Reboot,2019,105,5.6,28646
tt15339456,Marcel the Shell with Shoes On,2021,90,7.7,28617
tt2331143,"Like Father, Like Son",2013,121,7.8,28617
tt0134618,"Mystery, Alaska",1999,119,6.7,28616
tt0045274,Umberto D.,1952,89,8.2,28606
tt1742336,Your Sister's Sister,2011,90,6.7,28595
tt0859635,Super Troopers 2,2018,99,6.0,28591
tt0174480,Autumn in New York,2000,103,5.6,28547
tt0088889,Cat's Eye,1985,94,6.3,28487
tt0473367,Jaane Tu... Ya Jaane Na,2008,155,7.4,28452
tt0069089,Pink Flamingos,1972,93,6.0,28445
tt9419056,The Unholy,2021,99,5.1,28438
tt5635026,Peter Pan & Wendy,2023,106,4.4,28430
tt0108473,The Vanishing,1993,109,6.3,28427
tt0110442,Major League II,1994,105,5.6,28424
tt0117420,The Quest,1996,95,5.6,28424
tt0051554,Horror of Dracula,1958,82,7.2,28417
tt0055830,Carnival of Souls,1962,78,7.0,28417
tt0038348,Beauty and the Beast,1946,93,7.9,28412
tt8718158,The Hating Game,2021,102,6.2,28412
tt0419058,Phir Hera Pheri,2006,153,7.3,28402
tt0085970,Mr. Mom,1983,91,6.6,28396
tt2620590,Leatherface,2017,90,5.0,28385
tt0078869,The Black Hole,1979,98,5.9,28369
tt0095925,Pumpkinhead,1988,86,6.2,28363
tt0093137,Hamburger Hill,1987,110,6.7,28362
tt6628102,The Wild Pear Tree,2018,188,8.0,28360
tt0019760,Man with a Movie Camera,1929,68,8.3,28359
tt0063823,Yellow Submarine,1968,85,7.4,28338
tt0282687,Life or Something Like It,2002,103,5.8,28306
tt0166396,Waking Ned Devine,1998,91,7.3,28303
tt0277941,Ned Kelly,2003,110,6.4,28303
tt0829459,A Mighty Heart,2007,108,6.6,28303
tt0278823,Hollywood Ending,2002,112,6.5,28288
tt0035279,Saboteur,1942,109,7.1,28278
tt0337909,Calendar Girls,2003,108,6.9,28277
tt0110057,Hoop Dreams,1994,170,8.3,28265
tt0030993,You Can't Take It with You,1938,126,7.8,28256
tt0039192,Black Narcissus,1947,101,7.7,28254
tt0923811,Evangelion: 1.0 You Are (Not) Alone,2007,98,7.5,28250
tt0416212,The Secret Life of Bees,2008,114,7.2,28231
tt3704050,Remember,2015,94,7.5,28206
tt0069097,"Play It Again, Sam",1972,85,7.6,28186
tt1729637,Bodyguard,2011,130,4.7,28170
tt0049408,The King and I,1956,133,7.4,28169
tt0107497,Malice,1993,107,6.5,28162
tt4899370,Megan Leavey,2017,116,7.1,28133
tt0085894,The Man with Two Brains,1983,93,6.4,28132
tt8672856,Tu Jhoothi Main Makkaar,2023,150,6.0,28132
tt0067411,McCabe & Mrs. Miller,1971,120,7.6,28131
tt7392212,Rangasthalam,2018,170,8.2,28130
tt1151359,Leaves of Grass,2009,105,6.4,28093
tt0084777,Tenebrae,1982,101,7.0,28086
tt0499554,Reno 911!: Miami,2007,84,5.9,28085
tt10309902,Chehre,2021,139,6.2,28075
tt1905040,Devil's Pass,2013,100,5.7,28067
tt0058898,Alphaville,1965,99,7.0,28064
tt0092695,The Brave Little Toaster,1987,90,7.2,28059
tt0055852,Cléo from 5 to 7,1962,90,7.8,28057
tt5462326,Mom and Dad,2017,86,5.6,28043
tt11456054,Run Hide Fight,2020,109,6.3,28040
tt12530246,Emancipation,2022,132,6.3,28009
tt1935156,Jodorowsky's Dune,2013,90,8.0,27997
tt1702014,The Way He Looks,2014,96,7.9,27993
tt3335606,Berlin Syndrome,2017,116,6.3,27986
tt0037059,Meet Me in St. Louis,1944,113,7.5,27971
tt0405469,The Wild,2006,82,5.2,27971
tt2582576,Sand Castle,2017,113,6.3,27960
tt8851668,The Lovebirds,2020,86,6.1,27959
tt0089869,The Quiet Earth,1985,91,6.7,27954
tt0913968,The Warlords,2007,126,7.0,27944
tt0361620,First Daughter,2004,106,5.1,27942
tt0096071,The Serpent and the Rainbow,1988,98,6.4,27935
tt0095687,My Stepmother Is an Alien,1988,105,5.4,27932
tt2785032,The Little Death,2014,96,7.0,27929
tt0107665,Needful Things,1993,121,6.3,27903
tt2231554,Grave Encounters 2,2012,98,5.1,27899
tt0164212,Under Suspicion,2000,110,6.4,27886
tt0252028,Surviving Christmas,2004,91,5.5,27869
tt0070903,The Way We Were,1973,118,7.0,27867
tt13109952,The Trip,2021,113,6.9,27863
tt0071115,Alice Doesn't Live Here Anymore,1974,112,7.3,27848
tt0091288,Jean de Florette,1986,120,8.1,27834
tt0102558,Nothing But Trouble,1991,94,5.1,27832
tt14174940,Interceptor,2022,99,4.7,27827
tt2784678,Top Five,2014,102,6.4,27827
tt15392282,Merry Christmas,2024,144,6.9,27823
tt9614460,Chhapaak,2020,120,5.4,27803
tt11905962,Sputnik,2020,113,6.4,27801
tt1465487,Heartbreaker,2010,105,6.7,27780
tt0118665,Baby Geniuses,1999,97,2.6,27778
tt0100240,The NeverEnding Story II: The Next Chapter,1990,89,5.1,27767
tt3286052,The Blackcoat's Daughter,2015,93,5.9,27745
tt2402105,Dom Hemingway,2013,93,6.1,27739
tt1925431,Fire with Fire,2012,97,5.6,27725
tt0067959,Walkabout,1971,100,7.6,27710
tt0244970,Someone Like You,2001,97,6.1,27708
tt0055499,Through a Glass Darkly,1961,90,7.9,27697
tt5080556,"2.0",2018,148,6.0,27689
tt0105327,School Ties,1992,106,6.9,27678
tt3177316,Honeymoon,2014,87,5.7,27678
tt6533240,Night Hunter,2018,98,5.9,27678
tt0069945,Dark Star,1974,83,6.2,27660
tt11873440,Heropanti 2,2022,145,2.3,27655
tt0098213,Roger & Me,1989,91,7.5,27651
tt2258337,Eega,2012,145,7.7,27633
tt0069495,"What's Up, Doc?",1972,94,7.7,27601
tt0080736,The Final Countdown,1980,103,6.7,27598
tt0074084,"1900",1976,317,7.6,27596
tt0295427,The Master of Disguise,2002,80,3.4,27564
tt8266310,Blinded by the Light,2019,118,6.9,27558
tt2799166,The Pyramid,2014,89,4.6,27544
tt5639354,A Fantastic Woman,2017,104,7.2,27527
tt0048356,Marty,1955,90,7.7,27509
tt0188674,Human Traffic,1999,99,7.1,27485
tt5316540,Close,2019,94,5.7,27485
tt0118798,Bulworth,1998,108,6.8,27477
tt8760684,Apollo 11,2019,93,8.1,27475
tt1715873,"10 Years",2011,100,6.1,27470
tt21027780,Fallen Leaves,2023,81,7.3,27465
tt0342172,Capturing the Friedmans,2003,107,7.6,27464
tt15339570,Champions,2023,124,6.8,27464
